select t.term, a.* 
from ALL_Allele_Mutation a, VOC_Term t
where not exists (select 1 from ALL_Allele b where a._allele_key = b._allele_key)
and a._mutation_key = t._term_key
;
             term              | _allele_key | _mutation_key |    creation_date    |  modification_date  
 Insertion of gene trap vector |      763462 |       3983022 | 2011-09-08 21:50:11 | 2011-09-08 21:50:11
 Insertion of gene trap vector |      763478 |       3983022 | 2011-09-08 21:50:11 | 2011-09-08 21:50:11
 Insertion of gene trap vector |      763501 |       3983022 | 2011-09-08 21:50:11 | 2011-09-08 21:50:11
 Insertion of gene trap vector |      763523 |       3983022 | 2011-09-08 21:50:11 | 2011-09-08 21:50:11
 Insertion of gene trap vector |      763527 |       3983022 | 2011-09-08 21:50:11 | 2011-09-08 21:50:11
 Insertion of gene trap vector |      763528 |       3983022 | 2011-09-08 21:50:11 | 2011-09-08 21:50:11
 Insertion of gene trap vector |      763537 |       3983022 | 2011-09-08 21:50:11 | 2011-09-08 21:50:11
 Insertion of gene trap vector |      763540 |       3983022 | 2011-09-08 21:50:11 | 2011-09-08 21:50:11
 Insertion of gene trap vector |      763541 |       3983022 | 2011-09-08 21:50:11 | 2011-09-08 21:50:11
 Insertion of gene trap vector |      763551 |       3983022 | 2011-09-08 21:50:11 | 2011-09-08 21:50:11
 Insertion of gene trap vector |      763567 |       3983022 | 2011-09-08 21:50:11 | 2011-09-08 21:50:11
 Insertion of gene trap vector |      763568 |       3983022 | 2011-09-08 21:50:11 | 2011-09-08 21:50:11
 Insertion of gene trap vector |      763572 |       3983022 | 2011-09-08 21:50:11 | 2011-09-08 21:50:11
 Insertion of gene trap vector |      763575 |       3983022 | 2011-09-08 21:50:11 | 2011-09-08 21:50:11
 Insertion of gene trap vector |      763608 |       3983022 | 2011-09-08 21:50:11 | 2011-09-08 21:50:11
 Insertion of gene trap vector |      763615 |       3983022 | 2011-09-08 21:50:11 | 2011-09-08 21:50:11
 Insertion of gene trap vector |      763636 |       3983022 | 2011-09-08 21:50:11 | 2011-09-08 21:50:11
 Insertion of gene trap vector |      763668 |       3983022 | 2011-09-08 21:50:11 | 2011-09-08 21:50:11
 Insertion of gene trap vector |      763769 |       3983022 | 2011-09-08 21:50:12 | 2011-09-08 21:50:12
 Insertion of gene trap vector |      763785 |       3983022 | 2011-09-08 21:50:12 | 2011-09-08 21:50:12
 Insertion of gene trap vector |      763823 |       3983022 | 2011-09-08 21:50:12 | 2011-09-08 21:50:12
 Insertion of gene trap vector |      763889 |       3983022 | 2011-09-08 21:50:12 | 2011-09-08 21:50:12
 Insertion of gene trap vector |      763905 |       3983022 | 2011-09-08 21:50:12 | 2011-09-08 21:50:12
 Insertion of gene trap vector |      763919 |       3983022 | 2011-09-08 21:50:12 | 2011-09-08 21:50:12
 Insertion of gene trap vector |      763928 |       3983022 | 2011-09-08 21:50:12 | 2011-09-08 21:50:12
 Insertion of gene trap vector |      763933 |       3983022 | 2011-09-08 21:50:12 | 2011-09-08 21:50:12
 Insertion of gene trap vector |      763939 |       3983022 | 2011-09-08 21:50:12 | 2011-09-08 21:50:12
 Insertion of gene trap vector |      763960 |       3983022 | 2011-09-08 21:50:12 | 2011-09-08 21:50:12
 Insertion of gene trap vector |      763989 |       3983022 | 2011-09-08 21:50:12 | 2011-09-08 21:50:12
 Insertion of gene trap vector |      764005 |       3983022 | 2011-09-08 21:50:12 | 2011-09-08 21:50:12
 Insertion of gene trap vector |      764009 |       3983022 | 2011-09-08 21:50:12 | 2011-09-08 21:50:12
 Insertion of gene trap vector |      764040 |       3983022 | 2011-09-08 21:50:12 | 2011-09-08 21:50:12
 Insertion of gene trap vector |      764065 |       3983022 | 2011-09-08 21:50:12 | 2011-09-08 21:50:12
 Insertion of gene trap vector |      764069 |       3983022 | 2011-09-08 21:50:12 | 2011-09-08 21:50:12
 Insertion of gene trap vector |      764080 |       3983022 | 2011-09-08 21:50:12 | 2011-09-08 21:50:12
 Insertion of gene trap vector |      764092 |       3983022 | 2011-09-08 21:50:12 | 2011-09-08 21:50:12
 Insertion of gene trap vector |      764102 |       3983022 | 2011-09-08 21:50:12 | 2011-09-08 21:50:12
 Insertion of gene trap vector |      764122 |       3983022 | 2011-09-08 21:50:12 | 2011-09-08 21:50:12
 Insertion of gene trap vector |      764124 |       3983022 | 2011-09-08 21:50:12 | 2011-09-08 21:50:12
 Insertion of gene trap vector |      764138 |       3983022 | 2011-09-08 21:50:12 | 2011-09-08 21:50:12
 Insertion of gene trap vector |      764182 |       3983022 | 2011-09-08 21:50:12 | 2011-09-08 21:50:12
 Insertion of gene trap vector |      764184 |       3983022 | 2011-09-08 21:50:12 | 2011-09-08 21:50:12
 Insertion of gene trap vector |      764192 |       3983022 | 2011-09-08 21:50:12 | 2011-09-08 21:50:12
 Insertion of gene trap vector |      764196 |       3983022 | 2011-09-08 21:50:12 | 2011-09-08 21:50:12
 Insertion of gene trap vector |      764214 |       3983022 | 2011-09-08 21:50:12 | 2011-09-08 21:50:12
 Insertion of gene trap vector |      764230 |       3983022 | 2011-09-08 21:50:12 | 2011-09-08 21:50:12
 Insertion of gene trap vector |      764233 |       3983022 | 2011-09-08 21:50:12 | 2011-09-08 21:50:12
 Insertion of gene trap vector |      764240 |       3983022 | 2011-09-08 21:50:12 | 2011-09-08 21:50:12
 Insertion of gene trap vector |      764278 |       3983022 | 2011-09-08 21:50:12 | 2011-09-08 21:50:12
 Insertion of gene trap vector |      764292 |       3983022 | 2011-09-08 21:50:12 | 2011-09-08 21:50:12
 Insertion of gene trap vector |      764300 |       3983022 | 2011-09-08 21:50:12 | 2011-09-08 21:50:12
 Insertion of gene trap vector |      764326 |       3983022 | 2011-09-08 21:50:13 | 2011-09-08 21:50:13
 Insertion of gene trap vector |      764327 |       3983022 | 2011-09-08 21:50:13 | 2011-09-08 21:50:13
 Insertion of gene trap vector |      764333 |       3983022 | 2011-09-08 21:50:13 | 2011-09-08 21:50:13
 Insertion of gene trap vector |      764340 |       3983022 | 2011-09-08 21:50:13 | 2011-09-08 21:50:13
 Insertion of gene trap vector |      764342 |       3983022 | 2011-09-08 21:50:13 | 2011-09-08 21:50:13
 Insertion of gene trap vector |      764343 |       3983022 | 2011-09-08 21:50:13 | 2011-09-08 21:50:13
 Insertion of gene trap vector |      764345 |       3983022 | 2011-09-08 21:50:13 | 2011-09-08 21:50:13
 Insertion of gene trap vector |      764350 |       3983022 | 2011-09-08 21:50:13 | 2011-09-08 21:50:13
 Insertion of gene trap vector |      764395 |       3983022 | 2011-09-08 21:50:13 | 2011-09-08 21:50:13
 Insertion of gene trap vector |      764414 |       3983022 | 2011-09-08 21:50:13 | 2011-09-08 21:50:13
 Insertion of gene trap vector |      764421 |       3983022 | 2011-09-08 21:50:13 | 2011-09-08 21:50:13
 Insertion of gene trap vector |      764422 |       3983022 | 2011-09-08 21:50:13 | 2011-09-08 21:50:13
 Insertion of gene trap vector |      764432 |       3983022 | 2011-09-08 21:50:13 | 2011-09-08 21:50:13
 Insertion of gene trap vector |      764436 |       3983022 | 2011-09-08 21:50:13 | 2011-09-08 21:50:13
 Insertion of gene trap vector |      764448 |       3983022 | 2011-09-08 21:50:13 | 2011-09-08 21:50:13
 Insertion of gene trap vector |      764449 |       3983022 | 2011-09-08 21:50:13 | 2011-09-08 21:50:13
 Insertion of gene trap vector |      764459 |       3983022 | 2011-09-08 21:50:13 | 2011-09-08 21:50:13
 Insertion of gene trap vector |      764474 |       3983022 | 2011-09-08 21:50:13 | 2011-09-08 21:50:13
 Insertion of gene trap vector |      764492 |       3983022 | 2011-09-08 21:50:13 | 2011-09-08 21:50:13
 Insertion of gene trap vector |      764499 |       3983022 | 2011-09-08 21:50:13 | 2011-09-08 21:50:13
 Insertion of gene trap vector |      764507 |       3983022 | 2011-09-08 21:50:13 | 2011-09-08 21:50:13
 Insertion of gene trap vector |      764511 |       3983022 | 2011-09-08 21:50:13 | 2011-09-08 21:50:13
 Insertion of gene trap vector |      764530 |       3983022 | 2011-09-08 21:50:13 | 2011-09-08 21:50:13
 Insertion of gene trap vector |      764539 |       3983022 | 2011-09-08 21:50:13 | 2011-09-08 21:50:13
 Insertion of gene trap vector |      764540 |       3983022 | 2011-09-08 21:50:13 | 2011-09-08 21:50:13
 Insertion of gene trap vector |      764548 |       3983022 | 2011-09-08 21:50:13 | 2011-09-08 21:50:13
 Insertion of gene trap vector |      764551 |       3983022 | 2011-09-08 21:50:13 | 2011-09-08 21:50:13
 Insertion of gene trap vector |      764604 |       3983022 | 2011-09-08 21:50:13 | 2011-09-08 21:50:13
 Insertion of gene trap vector |      764609 |       3983022 | 2011-09-08 21:50:13 | 2011-09-08 21:50:13
 Insertion of gene trap vector |      764630 |       3983022 | 2011-09-08 21:50:13 | 2011-09-08 21:50:13
 Insertion of gene trap vector |      764631 |       3983022 | 2011-09-08 21:50:13 | 2011-09-08 21:50:13
 Insertion of gene trap vector |      764662 |       3983022 | 2011-09-08 21:50:13 | 2011-09-08 21:50:13
 Insertion of gene trap vector |      764703 |       3983022 | 2011-09-08 21:50:13 | 2011-09-08 21:50:13
 Insertion of gene trap vector |      764717 |       3983022 | 2011-09-08 21:50:13 | 2011-09-08 21:50:13
 Insertion of gene trap vector |      764729 |       3983022 | 2011-09-08 21:50:13 | 2011-09-08 21:50:13
 Insertion of gene trap vector |      764736 |       3983022 | 2011-09-08 21:50:13 | 2011-09-08 21:50:13
 Insertion of gene trap vector |      764744 |       3983022 | 2011-09-08 21:50:13 | 2011-09-08 21:50:13
 Insertion of gene trap vector |      764758 |       3983022 | 2011-09-08 21:50:13 | 2011-09-08 21:50:13
 Insertion of gene trap vector |      764761 |       3983022 | 2011-09-08 21:50:13 | 2011-09-08 21:50:13
 Insertion of gene trap vector |      764768 |       3983022 | 2011-09-08 21:50:13 | 2011-09-08 21:50:13
 Insertion of gene trap vector |      764779 |       3983022 | 2011-09-08 21:50:13 | 2011-09-08 21:50:13
 Insertion of gene trap vector |      764788 |       3983022 | 2011-09-08 21:50:13 | 2011-09-08 21:50:13
 Insertion of gene trap vector |      764790 |       3983022 | 2011-09-08 21:50:13 | 2011-09-08 21:50:13
 Insertion of gene trap vector |      764797 |       3983022 | 2011-09-08 21:50:13 | 2011-09-08 21:50:13
 Insertion of gene trap vector |      764812 |       3983022 | 2011-09-08 21:50:13 | 2011-09-08 21:50:13
 Insertion of gene trap vector |      764827 |       3983022 | 2011-09-08 21:50:13 | 2011-09-08 21:50:13
 Insertion of gene trap vector |      764866 |       3983022 | 2011-09-08 21:50:13 | 2011-09-08 21:50:13
 Insertion of gene trap vector |      764888 |       3983022 | 2011-09-08 21:50:13 | 2011-09-08 21:50:13
 Insertion of gene trap vector |      764893 |       3983022 | 2011-09-08 21:50:13 | 2011-09-08 21:50:13
 Insertion of gene trap vector |      764897 |       3983022 | 2011-09-08 21:50:13 | 2011-09-08 21:50:13
 Insertion of gene trap vector |      764901 |       3983022 | 2011-09-08 21:50:13 | 2011-09-08 21:50:13
 Insertion of gene trap vector |      764902 |       3983022 | 2011-09-08 21:50:13 | 2011-09-08 21:50:13
 Insertion of gene trap vector |      764906 |       3983022 | 2011-09-08 21:50:13 | 2011-09-08 21:50:13
 Insertion of gene trap vector |      764908 |       3983022 | 2011-09-08 21:50:13 | 2011-09-08 21:50:13
 Insertion of gene trap vector |      764940 |       3983022 | 2011-09-08 21:50:14 | 2011-09-08 21:50:14
 Insertion of gene trap vector |      764961 |       3983022 | 2011-09-08 21:50:14 | 2011-09-08 21:50:14
 Insertion of gene trap vector |      764980 |       3983022 | 2011-09-08 21:50:14 | 2011-09-08 21:50:14
 Insertion of gene trap vector |      765001 |       3983022 | 2011-09-08 21:50:14 | 2011-09-08 21:50:14
 Insertion of gene trap vector |      765015 |       3983022 | 2011-09-08 21:50:14 | 2011-09-08 21:50:14
 Insertion of gene trap vector |      765083 |       3983022 | 2011-09-08 21:50:14 | 2011-09-08 21:50:14
 Insertion of gene trap vector |      765086 |       3983022 | 2011-09-08 21:50:14 | 2011-09-08 21:50:14
 Insertion of gene trap vector |      765109 |       3983022 | 2011-09-08 21:50:14 | 2011-09-08 21:50:14
 Insertion of gene trap vector |      765112 |       3983022 | 2011-09-08 21:50:14 | 2011-09-08 21:50:14
 Insertion of gene trap vector |      765132 |       3983022 | 2011-09-08 21:50:14 | 2011-09-08 21:50:14
 Insertion of gene trap vector |      765134 |       3983022 | 2011-09-08 21:50:14 | 2011-09-08 21:50:14
 Insertion of gene trap vector |      765135 |       3983022 | 2011-09-08 21:50:14 | 2011-09-08 21:50:14
 Insertion of gene trap vector |      765146 |       3983022 | 2011-09-08 21:50:14 | 2011-09-08 21:50:14
 Insertion of gene trap vector |      765173 |       3983022 | 2011-09-08 21:50:14 | 2011-09-08 21:50:14
 Insertion of gene trap vector |      765189 |       3983022 | 2011-09-08 21:50:14 | 2011-09-08 21:50:14
 Insertion of gene trap vector |      765198 |       3983022 | 2011-09-08 21:50:14 | 2011-09-08 21:50:14
 Insertion of gene trap vector |      765215 |       3983022 | 2011-09-08 21:50:14 | 2011-09-08 21:50:14
 Insertion of gene trap vector |      765232 |       3983022 | 2011-09-08 21:50:14 | 2011-09-08 21:50:14
 Insertion of gene trap vector |      765264 |       3983022 | 2011-09-08 21:50:14 | 2011-09-08 21:50:14
 Insertion of gene trap vector |      765272 |       3983022 | 2011-09-08 21:50:14 | 2011-09-08 21:50:14
 Insertion of gene trap vector |      765277 |       3983022 | 2011-09-08 21:50:14 | 2011-09-08 21:50:14
 Insertion of gene trap vector |      765300 |       3983022 | 2011-09-08 21:50:14 | 2011-09-08 21:50:14
 Insertion of gene trap vector |      765306 |       3983022 | 2011-09-08 21:50:14 | 2011-09-08 21:50:14
 Insertion of gene trap vector |      765317 |       3983022 | 2011-09-08 21:50:14 | 2011-09-08 21:50:14
 Insertion of gene trap vector |      765318 |       3983022 | 2011-09-08 21:50:14 | 2011-09-08 21:50:14
 Insertion of gene trap vector |      765325 |       3983022 | 2011-09-08 21:50:14 | 2011-09-08 21:50:14
 Insertion of gene trap vector |      765329 |       3983022 | 2011-09-08 21:50:14 | 2011-09-08 21:50:14
 Insertion of gene trap vector |      765347 |       3983022 | 2011-09-08 21:50:14 | 2011-09-08 21:50:14
 Insertion of gene trap vector |      765351 |       3983022 | 2011-09-08 21:50:14 | 2011-09-08 21:50:14
 Insertion of gene trap vector |      765361 |       3983022 | 2011-09-08 21:50:14 | 2011-09-08 21:50:14
 Insertion of gene trap vector |      765387 |       3983022 | 2011-09-08 21:50:14 | 2011-09-08 21:50:14
 Insertion of gene trap vector |      765461 |       3983022 | 2011-09-08 21:50:14 | 2011-09-08 21:50:14
 Insertion of gene trap vector |      765480 |       3983022 | 2011-09-08 21:50:14 | 2011-09-08 21:50:14
 Insertion of gene trap vector |      765543 |       3983022 | 2011-09-08 21:50:15 | 2011-09-08 21:50:15
 Insertion of gene trap vector |      765549 |       3983022 | 2011-09-08 21:50:15 | 2011-09-08 21:50:15
 Insertion of gene trap vector |      765554 |       3983022 | 2011-09-08 21:50:15 | 2011-09-08 21:50:15
 Insertion of gene trap vector |      765563 |       3983022 | 2011-09-08 21:50:15 | 2011-09-08 21:50:15
 Insertion of gene trap vector |      765567 |       3983022 | 2011-09-08 21:50:15 | 2011-09-08 21:50:15
 Insertion of gene trap vector |      765577 |       3983022 | 2011-09-08 21:50:15 | 2011-09-08 21:50:15
 Insertion of gene trap vector |      765585 |       3983022 | 2011-09-08 21:50:15 | 2011-09-08 21:50:15
 Insertion of gene trap vector |      765588 |       3983022 | 2011-09-08 21:50:15 | 2011-09-08 21:50:15
 Insertion of gene trap vector |      765613 |       3983022 | 2011-09-08 21:50:15 | 2011-09-08 21:50:15
 Insertion of gene trap vector |      765642 |       3983022 | 2011-09-08 21:50:15 | 2011-09-08 21:50:15
 Insertion of gene trap vector |      765660 |       3983022 | 2011-09-08 21:50:15 | 2011-09-08 21:50:15
 Insertion of gene trap vector |      765692 |       3983022 | 2011-09-08 21:50:15 | 2011-09-08 21:50:15
 Insertion of gene trap vector |      765694 |       3983022 | 2011-09-08 21:50:15 | 2011-09-08 21:50:15
 Insertion of gene trap vector |      765695 |       3983022 | 2011-09-08 21:50:15 | 2011-09-08 21:50:15
 Insertion of gene trap vector |      765719 |       3983022 | 2011-09-08 21:50:15 | 2011-09-08 21:50:15
 Insertion of gene trap vector |      765725 |       3983022 | 2011-09-08 21:50:15 | 2011-09-08 21:50:15
 Insertion of gene trap vector |      765755 |       3983022 | 2011-09-08 21:50:15 | 2011-09-08 21:50:15
 Insertion of gene trap vector |      765801 |       3983022 | 2011-09-08 21:50:15 | 2011-09-08 21:50:15
 Insertion of gene trap vector |      765807 |       3983022 | 2011-09-08 21:50:15 | 2011-09-08 21:50:15
 Insertion of gene trap vector |      765822 |       3983022 | 2011-09-08 21:50:15 | 2011-09-08 21:50:15
 Insertion of gene trap vector |      765827 |       3983022 | 2011-09-08 21:50:15 | 2011-09-08 21:50:15
 Insertion of gene trap vector |      765867 |       3983022 | 2011-09-08 21:50:15 | 2011-09-08 21:50:15
 Insertion of gene trap vector |      765903 |       3983022 | 2011-09-08 21:50:15 | 2011-09-08 21:50:15
 Insertion of gene trap vector |      765907 |       3983022 | 2011-09-08 21:50:15 | 2011-09-08 21:50:15
 Insertion of gene trap vector |      765927 |       3983022 | 2011-09-08 21:50:15 | 2011-09-08 21:50:15
 Insertion of gene trap vector |      765930 |       3983022 | 2011-09-08 21:50:15 | 2011-09-08 21:50:15
 Insertion of gene trap vector |      765958 |       3983022 | 2011-09-08 21:50:15 | 2011-09-08 21:50:15
 Insertion of gene trap vector |      765976 |       3983022 | 2011-09-08 21:50:15 | 2011-09-08 21:50:15
 Insertion of gene trap vector |      765979 |       3983022 | 2011-09-08 21:50:15 | 2011-09-08 21:50:15
 Insertion of gene trap vector |      766003 |       3983022 | 2011-09-08 21:50:15 | 2011-09-08 21:50:15
